u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5,u6,v6,u7,v7
77.0,38.5,32.0,39.0,32.0,61.0,55.0,60.0,77.0,61.0,33.0,83.0,76.0,83.0,55.0,81.5
77.0,39.0,32.0,39.0,32.0,62.0,54.5,62.0,77.0,62.0,33.0,84.0,75.0,84.0,54.5,40.0
76.0,41.0,31.0,41.0,31.5,63.0,54.0,63.0,76.5,63.0,33.0,85.0,76.0,85.0,54.0,42.0
76.5,42.0,31.0,42.5,31.5,64.0,54.0,64.0,76.0,64.0,32.0,86.0,76.0,86.0,55.0,44.0
76.5,43.0,31.0,43.0,31.0,65.0,54.0,65.0,76.0,65.0,32.0,87.0,75.5,87.5,55.0,44.0
77.0,45.0,32.0,45.0,31.0,66.0,54.0,66.0,76.0,66.5,32.0,88.5,75.0,88.5,55.0,45.5
76.0,45.0,32.0,46.0,31.0,68.0,54.5,67.5,76.0,67.0,32.0,90.0,75.0,90.0,55.0,46.0
77.0,47.0,31.0,47.0,31.0,69.0,54.0,69.0,76.0,69.0,32.0,92.0,75.5,91.5,55.0,48.0
77.0,48.0,31.5,48.0,31.5,70.0,54.0,70.0,76.5,70.0,32.0,93.0,75.5,93.0,55.0,123.0
77.0,49.5,32.0,50.0,32.0,71.5,54.5,71.5,77.0,71.5,32.0,94.0,76.0,94.0,55.0,123.0
77.0,50.0,32.0,51.0,32.0,73.0,55.0,72.0,77.0,72.0,32.5,95.5,76.5,95.5,55.0,123.0
77.5,51.5,33.0,52.0,32.5,73.5,55.0,73.0,77.5,73.5,33.0,97.0,77.0,97.0,57.0,123.0
78.0,53.0,33.0,53.0,33.0,75.0,55.5,74.5,78.0,75.0,33.0,98.0,77.0,97.5,58.5,123.0
79.0,54.0,33.5,54.0,33.0,76.0,56.5,75.5,78.5,75.5,33.5,99.0,77.5,99.0,57.5,123.0
79.0,54.0,34.0,55.0,34.0,77.0,57.0,76.0,79.0,76.5,34.0,100.0,78.0,99.5,57.5,123.0
79.0,55.0,35.0,56.0,34.5,77.5,57.0,77.0,79.5,77.5,34.5,101.0,79.0,101.0,58.0,123.0
80.0,55.5,35.0,56.0,35.0,78.0,58.0,78.0,80.0,78.0,35.0,101.5,79.0,101.0,59.0,123.0
80.5,56.0,36.0,57.0,35.5,78.5,58.0,78.0,81.0,79.0,36.0,102.0,80.0,102.0,59.0,123.0
81.0,56.5,37.0,57.5,36.0,79.0,59.0,79.0,81.0,79.0,36.5,102.5,80.5,102.0,59.0,123.0
82.0,57.0,37.0,57.5,37.0,79.0,59.0,79.0,82.0,79.0,37.0,103.0,81.0,103.0,60.0,123.0
83.0,57.0,38.0,58.0,37.5,79.5,60.0,79.0,83.0,79.0,38.0,103.0,82.0,103.0,60.0,123.0
83.0,57.0,39.0,58.0,38.0,79.5,61.0,79.0,83.0,79.0,38.5,103.0,82.5,103.0,60.0,58.0
84.0,57.0,39.0,57.0,38.5,79.5,61.5,79.0,84.0,79.5,39.0,103.0,83.0,102.5,61.0,57.0
84.0,57.0,40.0,57.0,39.0,79.0,62.5,79.0,84.5,79.0,40.0,102.0,84.0,102.5,62.0,57.0
85.0,56.0,40.0,56.0,40.0,79.0,63.0,78.0,85.0,79.0,40.5,102.0,85.0,102.0,62.0,58.0
85.0,56.0,40.5,56.0,40.5,78.0,63.0,78.0,85.5,78.0,41.0,101.0,85.0,101.0,62.0,123.0
86.0,55.0,41.0,56.0,41.0,77.5,63.0,77.0,86.0,77.5,42.0,101.0,85.0,101.0,63.0,56.0
86.0,54.0,42.0,55.0,42.0,77.0,64.0,76.0,86.5,77.0,42.0,100.0,86.0,100.0,63.0,123.0
86.0,53.0,42.0,54.0,42.0,75.5,64.5,75.5,87.0,75.5,42.0,99.0,86.0,99.0,63.0,123.0
87.0,52.5,42.0,53.0,42.0,75.0,64.0,75.0,87.0,75.0,43.0,98.0,87.0,98.0,64.0,123.0
87.5,51.5,42.0,52.0,42.0,74.0,65.0,73.5,87.5,73.5,43.0,97.0,87.0,97.0,64.0,123.0
88.0,51.0,42.5,51.0,43.0,73.0,65.0,72.0,88.0,73.0,43.5,95.5,87.5,95.5,64.0,51.5
88.0,49.0,42.0,50.0,43.0,71.5,65.5,71.5,88.0,72.0,43.5,94.0,88.0,94.0,64.0,50.0
88.0,48.0,43.0,48.0,43.0,70.0,65.0,70.0,88.0,70.0,44.0,93.0,88.0,93.0,64.0,48.5
88.0,47.0,43.0,47.0,43.5,69.5,66.0,69.0,88.0,69.0,44.0,91.0,87.5,91.5,65.0,47.0
89.0,45.5,43.0,46.0,43.0,68.0,65.5,67.5,89.0,68.0,44.0,90.0,88.0,91.0,64.5,46.0
89.0,44.0,43.0,45.0,43.0,67.0,66.0,67.0,89.0,67.0,44.0,89.0,88.0,89.0,65.0,45.0
89.0,43.0,43.0,43.5,43.5,65.5,65.5,65.5,89.0,66.0,44.0,87.5,87.0,88.0,65.0,44.0
89.0,42.0,43.0,42.0,43.0,64.0,65.0,64.0,88.0,65.0,44.0,86.0,87.0,87.0,64.0,43.0
89.0,40.0,43.0,41.0,43.0,63.0,65.5,63.5,88.5,63.0,44.0,85.0,87.5,85.0,65.0,41.0
88.0,39.0,42.5,39.5,43.0,62.0,65.0,62.0,88.0,62.0,44.0,84.0,87.0,84.0,64.0,40.0
88.0,38.0,42.0,38.0,43.0,61.0,65.0,61.0,87.0,61.0,43.0,83.0,86.0,83.0,64.0,39.0
87.0,37.0,42.0,37.5,42.0,60.0,65.0,60.0,87.0,60.0,43.0,82.0,86.0,82.0,64.0,38.0
87.0,36.0,41.0,37.0,42.0,58.5,64.5,58.5,87.0,59.0,43.0,81.0,85.0,81.0,64.0,37.0
86.0,35.0,41.0,36.0,42.0,58.0,64.0,58.0,86.0,58.0,43.0,80.0,85.0,80.0,64.0,36.0
86.0,35.0,40.0,35.0,41.5,57.0,63.5,57.5,86.0,57.0,42.5,78.5,85.0,79.0,63.0,35.0
86.0,35.0,40.0,34.0,41.0,57.0,64.0,57.0,85.5,56.5,42.0,78.0,84.0,78.0,63.0,35.0
85.0,33.0,40.0,34.0,40.0,56.0,62.0,56.0,85.0,56.0,42.0,78.0,84.0,78.0,62.0,34.0
85.0,33.0,39.0,33.0,39.5,55.0,62.0,56.0,84.0,55.0,41.0,77.0,83.0,77.0,61.0,33.5
84.0,32.0,38.5,32.5,39.0,55.0,62.0,55.0,84.0,55.0,40.5,76.5,82.5,77.0,61.0,34.0
84.0,32.5,38.0,32.5,39.0,55.0,61.0,54.0,83.5,54.5,40.0,76.0,82.0,77.0,61.0,34.0
83.0,32.0,37.0,32.0,38.0,54.0,60.5,54.5,82.5,54.5,39.0,77.0,81.0,77.0,60.0,33.0
82.5,32.0,37.0,32.0,37.5,54.5,60.0,55.0,82.0,54.0,39.0,77.0,81.0,77.0,60.0,33.0
82.0,32.0,36.0,32.0,37.0,54.0,60.0,54.0,82.0,54.0,38.0,76.0,80.5,76.5,60.0,32.0
82.0,32.0,35.0,32.0,36.0,54.0,59.0,55.0,81.0,54.5,37.0,76.0,80.0,76.0,58.0,33.0
81.0,32.0,35.0,32.0,36.0,55.0,58.0,55.0,80.0,55.0,37.0,77.0,79.5,77.0,58.0,33.0
80.0,33.0,34.0,33.0,35.0,55.0,57.5,55.5,80.0,55.0,36.0,77.0,79.0,77.0,58.0,33.0
80.0,33.0,34.0,33.0,34.5,56.0,57.0,56.0,79.0,56.0,35.0,78.0,78.0,78.0,57.0,34.0
79.0,34.0,33.0,34.0,34.0,56.0,56.5,56.5,78.5,56.5,35.0,78.0,77.0,78.0,56.0,36.0
79.0,35.0,33.0,34.0,34.0,57.0,56.0,57.0,78.0,57.0,34.0,79.0,77.0,79.0,56.0,35.0
78.0,35.0,32.0,35.5,33.0,58.0,56.0,58.0,78.0,58.0,34.0,80.0,76.0,80.0,56.0,36.0
77.0,36.0,32.0,36.0,33.0,58.5,55.5,59.0,77.5,59.0,34.0,81.0,76.0,81.0,55.0,37.5
78.0,37.0,32.0,37.0,32.0,60.0,55.0,60.0,77.0,60.0,33.0,82.0,76.0,82.0,55.0,38.0
77.0,38.0,31.0,39.0,32.0,61.0,55.0,60.0,77.0,61.0,33.0,83.0,76.0,83.0,55.0,40.0
77.0,39.0,31.0,40.0,32.0,62.0,55.0,62.0,77.0,62.0,33.0,84.0,75.5,84.5,54.5,40.0
77.0,40.5,31.0,41.0,31.0,63.0,54.5,62.5,77.0,63.0,33.0,85.0,76.0,85.0,54.0,42.0
76.0,42.0,31.0,42.0,32.0,64.0,54.0,64.0,76.0,64.0,32.0,87.0,75.0,87.0,54.0,43.0
76.0,43.0,31.0,43.0,31.0,66.0,54.0,66.0,76.0,65.0,32.0,88.0,76.0,88.0,54.0,43.5
76.0,44.5,31.0,44.0,31.5,66.5,54.0,66.0,76.0,67.0,32.0,88.0,75.0,88.5,54.0,45.0
76.0,45.5,31.0,46.0,31.0,68.0,54.5,68.0,76.0,68.0,32.0,90.0,75.0,90.0,54.5,46.0
76.5,46.5,31.0,47.0,31.5,69.0,54.0,69.0,76.5,68.5,32.0,92.0,75.0,91.0,54.0,47.0
76.5,48.0,31.0,48.0,31.0,70.0,54.0,70.0,76.5,70.5,32.0,93.5,76.0,93.0,54.0,49.0
76.5,49.5,32.0,49.0,32.0,71.5,54.5,71.5,77.0,71.5,32.0,94.5,76.0,94.0,55.0,123.0
77.0,50.0,32.0,51.0,32.0,73.0,55.0,73.0,77.5,72.5,32.5,96.0,76.5,95.5,55.0,87.0
77.0,51.0,32.5,52.0,32.5,74.0,55.5,73.5,78.0,74.0,33.0,97.0,76.5,97.0,55.0,52.0
78.0,52.5,33.0,53.0,33.0,75.0,56.0,75.0,78.0,75.0,33.0,98.0,77.0,98.0,56.0,123.0
78.5,53.5,33.5,54.0,33.0,76.0,56.5,75.5,78.5,75.5,34.0,99.5,78.0,99.0,57.0,123.0
78.5,54.0,34.0,55.0,34.0,77.0,56.5,76.5,79.0,77.0,34.0,100.0,78.0,100.0,57.0,123.0
79.0,55.0,35.0,56.0,34.5,77.5,57.0,77.0,79.5,77.5,34.5,101.0,79.0,101.0,57.5,89.5
80.0,55.5,35.0,56.0,35.0,78.0,58.0,78.0,80.0,78.0,35.0,101.5,79.0,101.5,58.0,123.0
80.5,56.0,36.0,57.0,36.0,79.0,58.0,78.0,81.0,79.0,36.0,102.0,80.0,102.0,59.0,123.0
81.0,56.5,36.5,57.0,36.0,79.0,59.0,79.0,81.0,79.0,36.5,103.0,80.5,102.0,59.0,123.0
82.0,57.0,37.0,57.5,37.0,79.5,60.0,79.0,82.0,79.5,37.0,103.0,81.0,103.0,59.5,123.0
82.5,57.0,38.0,57.5,37.5,79.5,60.0,79.0,83.0,79.0,38.0,103.0,82.0,103.0,60.0,123.0
83.0,57.0,39.0,58.0,38.0,79.0,61.0,79.0,83.5,79.5,38.5,103.0,83.0,103.0,61.0,123.0
84.0,57.0,39.0,57.0,38.5,79.5,62.0,79.0,84.0,79.0,39.0,103.0,84.0,103.0,61.5,90.0
84.5,57.0,40.0,57.0,40.0,79.0,62.5,79.0,85.0,79.0,40.0,102.0,84.0,102.0,62.0,58.0
85.0,56.0,40.0,56.0,40.0,79.0,63.0,78.0,85.0,78.5,41.0,102.0,84.5,102.0,62.0,123.0
85.0,56.0,41.0,56.0,40.5,78.0,63.0,77.5,86.0,78.0,41.0,101.0,85.0,101.0,62.0,123.0
86.0,55.0,41.0,55.0,41.0,77.5,64.0,77.0,86.0,77.5,42.0,100.5,86.0,101.0,63.0,123.0
86.0,54.0,42.0,54.5,42.0,76.5,64.0,76.0,86.0,77.0,42.0,100.0,86.0,100.0,64.0,123.0
87.0,53.0,42.0,53.5,42.0,75.5,64.5,75.5,87.0,75.5,42.5,98.5,86.0,99.0,64.0,54.0
87.0,52.5,42.0,53.0,42.5,74.5,65.0,74.0,87.0,75.0,43.0,98.0,87.0,98.0,64.0,123.0
88.0,52.0,43.0,52.0,43.0,74.0,65.0,73.5,88.0,73.0,43.0,96.0,87.0,97.0,64.0,52.0
88.0,50.0,43.0,51.0,43.0,73.0,65.0,72.0,88.0,73.0,43.0,95.0,87.5,95.5,64.0,51.0
88.0,49.0,42.5,49.5,43.0,71.0,65.5,71.5,88.0,72.0,44.0,94.0,88.0,94.0,64.0,50.0
88.5,48.0,43.0,48.0,43.0,70.0,65.0,70.0,88.0,70.0,44.0,93.0,88.0,93.0,64.0,48.0
88.0,47.0,43.0,47.0,43.0,69.0,66.0,69.0,88.5,69.0,44.0,91.0,87.5,91.5,64.5,47.0
89.0,45.5,43.0,46.0,43.5,67.5,65.5,67.5,89.0,68.0,44.0,90.0,88.0,91.0,64.0,46.0
89.0,44.0,43.0,44.0,43.0,66.0,65.5,66.0,88.5,66.5,44.0,89.0,88.0,89.5,65.0,45.0
88.5,42.5,43.0,43.0,43.5,65.5,65.5,65.5,88.0,65.5,44.0,87.5,87.5,87.5,65.0,43.5
88.5,41.5,43.0,42.0,43.0,64.0,65.5,64.0,88.0,65.0,44.0,86.0,87.5,87.0,64.0,42.0
88.0,40.5,43.0,41.0,43.0,63.0,65.0,63.0,88.0,63.0,44.0,85.0,87.5,85.0,65.0,41.0
87.5,39.5,43.0,39.0,43.0,62.0,65.0,62.0,87.5,61.5,43.0,84.0,87.0,84.0,64.0,40.0
88.0,38.0,42.0,38.0,42.5,60.5,65.0,61.0,87.5,60.5,43.0,83.0,86.0,83.0,65.0,39.0
87.0,37.0,42.0,37.0,42.0,59.0,65.0,60.0,87.5,59.5,43.0,82.0,85.5,82.0,64.0,38.0
87.0,36.0,42.0,36.5,42.0,58.5,64.5,58.5,87.0,59.0,43.0,80.5,85.0,81.0,63.0,37.5
86.5,35.0,41.0,36.0,42.0,58.0,64.0,58.0,86.0,58.0,43.0,80.0,85.0,80.0,62.5,36.0
86.0,35.0,41.0,35.0,42.0,57.0,63.5,57.5,86.0,57.0,42.5,78.5,85.0,79.0,63.0,36.0
85.0,34.0,40.0,34.0,41.0,56.5,63.5,57.0,85.5,56.5,42.0,78.0,84.0,78.0,62.0,36.0
85.0,33.0,39.0,33.0,40.0,56.0,62.0,56.0,85.0,56.0,41.5,77.5,84.0,78.0,62.0,34.0
85.0,33.0,39.0,33.0,40.0,55.0,62.0,55.5,84.0,55.0,41.0,77.0,83.0,77.0,61.0,33.0
84.0,32.0,38.0,32.0,39.0,55.0,62.0,55.0,83.0,55.0,40.0,76.0,82.0,77.0,61.0,33.0
83.5,32.5,38.0,32.5,38.5,54.5,61.0,55.0,83.0,55.0,40.0,76.0,82.0,77.0,60.0,33.0
83.0,32.0,37.0,32.0,38.0,54.0,60.5,54.5,82.0,55.0,39.0,77.0,81.0,77.0,60.0,33.0
82.0,32.0,37.0,32.0,37.5,54.5,60.0,54.0,82.0,54.0,39.0,77.0,81.0,77.0,60.0,33.0
82.0,32.0,36.0,32.0,37.0,54.0,59.0,55.0,82.0,54.0,38.0,76.0,80.5,76.5,59.0,33.0
81.0,32.0,35.0,32.0,36.0,54.0,58.0,55.0,81.0,55.0,37.5,76.5,80.0,77.0,58.0,33.0
81.0,32.0,35.0,32.0,35.5,54.5,58.0,55.0,80.0,55.0,37.0,77.0,79.5,77.0,58.0,33.0
80.0,33.0,34.0,33.0,35.0,55.0,57.5,55.5,79.5,55.5,36.0,77.0,79.0,77.0,57.0,34.0
80.0,33.5,34.0,33.0,34.0,56.0,57.0,56.0,79.0,56.0,35.5,77.5,78.0,77.5,57.0,34.0
79.0,34.0,33.0,34.0,34.0,56.5,56.5,56.5,78.5,56.5,35.0,78.0,77.0,78.0,56.5,35.5
79.0,35.0,33.0,35.0,34.0,57.0,56.0,57.0,78.0,57.0,34.5,78.5,77.0,79.0,56.5,35.5
78.0,35.5,32.5,36.0,33.0,58.0,55.0,58.0,77.0,58.0,34.0,80.0,76.5,80.5,56.0,36.5
78.0,37.0,32.0,36.5,33.0,59.0,55.0,59.0,77.5,59.0,34.0,81.0,76.0,81.0,55.0,38.0
78.0,38.0,32.0,37.5,32.0,61.0,55.0,60.0,77.0,60.0,33.0,82.0,76.0,82.0,55.0,39.0
77.0,39.0,32.0,39.0,32.0,61.0,55.0,61.0,77.0,61.0,33.0,83.0,76.0,83.0,55.0,40.0
77.0,40.0,31.5,40.0,32.0,62.0,54.5,62.0,77.0,62.0,33.0,84.0,75.5,84.5,55.0,123.0
76.5,41.0,31.0,41.0,31.5,63.0,54.0,63.0,76.0,63.0,32.0,85.0,75.0,86.0,55.0,42.0
76.0,42.0,31.0,42.5,32.0,64.5,54.0,65.0,76.0,65.0,32.0,86.5,75.0,87.0,54.0,43.5
76.0,43.0,31.0,43.0,31.0,66.0,54.0,66.0,76.0,66.0,32.0,88.0,75.0,88.0,54.0,44.0
76.0,44.0,31.0,45.0,31.5,67.0,54.0,67.0,76.0,67.0,32.0,89.0,75.0,89.0,54.0,45.0
76.0,46.0,31.5,46.0,31.0,68.0,54.0,68.0,76.5,68.0,32.0,90.0,75.0,90.0,54.0,46.5
76.0,47.0,31.0,47.0,31.0,69.0,54.0,69.0,76.0,69.0,32.0,92.0,76.0,92.0,54.0,48.0
76.5,48.0,31.0,48.0,31.5,71.0,54.5,70.5,76.5,70.5,32.0,93.5,76.0,93.5,54.5,49.0
77.0,50.0,32.0,50.0,32.0,72.0,54.5,71.5,77.0,72.0,32.5,95.0,76.0,94.0,55.0,123.0
77.0,51.0,33.0,51.0,32.0,73.0,55.0,73.0,77.0,73.0,32.5,96.0,76.5,95.5,55.0,123.0
78.0,52.0,33.0,52.5,32.5,74.0,55.5,73.5,78.0,74.0,33.0,97.0,76.5,97.0,56.0,123.0
78.0,53.0,33.0,53.0,33.0,75.5,56.0,75.0,78.0,75.0,33.0,98.0,77.0,98.0,55.0,123.0
78.5,53.5,34.0,54.0,34.0,76.0,56.5,75.5,78.5,76.0,34.0,99.5,78.0,99.0,56.0,54.0
79.0,54.0,34.5,55.0,34.0,77.0,57.0,77.0,79.0,77.0,34.0,100.0,78.5,100.0,56.0,55.0
79.5,55.5,35.0,56.0,34.5,77.5,57.0,77.0,80.0,77.0,35.0,101.0,79.0,101.0,58.0,123.0
80.0,56.0,36.0,56.5,35.0,78.5,58.0,78.0,80.5,78.0,35.0,102.0,79.0,101.0,59.0,123.0
81.0,56.0,37.0,57.0,36.0,79.0,58.0,78.0,81.0,79.0,36.0,102.0,80.0,102.0,59.0,123.0
81.0,57.0,37.0,58.0,36.0,79.0,59.0,79.0,81.0,79.0,36.5,103.0,80.5,102.0,59.0,123.0
82.0,57.0,38.0,58.0,37.0,79.5,60.0,79.0,82.0,79.0,37.0,103.0,81.5,103.0,60.0,123.0
83.0,57.0,39.0,58.0,38.0,79.5,60.0,79.0,83.0,79.0,38.0,103.0,82.0,103.0,61.0,123.0
83.0,57.0,39.0,58.0,38.5,79.5,61.0,79.0,83.5,79.5,38.5,103.0,83.0,103.0,61.0,123.0
84.0,57.0,39.0,58.0,39.0,79.0,62.0,79.0,84.0,79.0,39.0,103.0,84.0,103.0,61.5,90.5
85.0,57.0,40.0,57.0,40.0,79.0,63.0,79.0,85.0,79.0,40.0,102.0,84.0,102.5,62.0,58.0
85.0,56.0,40.5,56.5,41.0,79.0,62.5,78.0,85.0,78.5,41.0,102.0,84.5,102.0,62.0,57.5
85.0,55.5,41.0,56.0,41.0,78.0,63.0,78.0,86.0,78.0,41.0,101.0,85.0,101.0,62.0,56.0
86.0,55.0,42.0,55.0,41.0,77.5,64.0,77.0,86.0,77.0,42.0,100.5,85.5,100.5,63.0,56.0
86.0,54.0,42.0,54.0,42.0,76.0,64.5,76.0,87.0,76.0,42.0,100.0,86.0,99.5,63.0,54.0
86.5,53.0,42.0,53.5,42.5,75.5,64.5,75.5,87.0,75.5,42.5,98.5,86.5,98.5,64.0,53.5
87.0,52.0,42.0,53.0,42.5,74.5,64.5,74.0,87.5,74.5,43.0,97.5,87.0,97.5,64.0,53.0
88.0,52.0,43.0,52.0,43.0,73.5,65.0,73.5,88.0,73.0,43.0,96.0,87.0,96.0,64.0,52.0
88.0,50.0,43.0,51.0,43.0,72.0,65.5,72.0,88.0,72.0,43.5,95.0,87.5,95.5,64.0,87.0
88.5,49.5,43.0,49.0,43.0,71.0,66.0,71.0,88.0,72.0,43.5,93.5,87.5,94.0,64.0,50.0
88.5,47.5,43.0,48.0,43.0,70.0,65.0,70.0,88.0,70.0,45.0,93.0,88.0,93.0,64.0,48.0
89.0,46.0,43.0,47.0,43.0,69.0,66.0,69.0,88.0,69.0,44.0,91.0,88.0,91.0,64.0,47.0
89.0,45.0,43.0,45.5,43.5,67.5,65.5,67.5,89.0,67.5,44.0,90.0,88.0,90.0,64.0,46.0
89.0,44.0,43.0,44.0,43.0,66.0,66.0,66.0,88.5,66.5,44.0,89.0,88.0,89.0,64.5,44.0
89.0,43.0,43.0,43.0,43.0,65.0,65.5,65.0,88.0,65.0,44.0,87.0,88.0,87.0,65.0,43.0
89.0,42.0,43.0,42.0,43.0,64.0,65.0,64.0,88.0,64.0,44.0,86.0,87.5,86.0,64.5,42.0
88.0,40.5,42.5,41.0,43.0,63.0,65.5,63.0,88.0,62.0,43.5,85.0,87.0,85.0,64.5,41.5
88.0,39.0,42.0,39.0,43.0,61.0,65.0,62.0,87.5,61.5,43.5,83.5,87.0,84.0,64.5,40.0
88.0,38.5,42.0,39.0,42.5,60.5,65.0,61.0,87.0,61.0,44.0,83.0,86.0,83.0,64.5,40.0
87.0,37.0,41.5,37.0,42.0,59.0,64.5,59.5,87.5,59.5,43.5,81.5,86.0,82.0,64.0,38.0
87.0,36.0,42.0,36.0,42.0,58.0,64.5,58.5,86.5,58.5,43.0,80.5,85.0,81.0,64.0,37.0
87.0,35.0,41.0,35.0,42.0,58.0,64.0,58.0,86.0,58.0,43.0,80.0,85.0,80.0,63.0,35.5
86.0,35.0,40.5,35.0,41.0,57.0,63.0,57.0,86.0,57.0,42.5,78.5,84.5,78.5,63.0,35.5
86.0,34.0,40.0,34.0,41.0,56.0,63.5,57.0,85.0,56.0,42.0,78.0,84.0,78.0,62.5,35.5
85.0,33.0,39.0,33.0,40.0,56.0,62.0,56.0,85.0,56.0,41.0,78.0,84.0,78.0,62.0,34.0
84.0,33.0,39.0,33.0,39.5,55.0,62.0,56.0,84.0,55.0,41.0,77.0,83.0,77.0,61.0,33.0
84.0,32.0,38.0,32.0,39.0,55.0,61.0,55.0,83.0,55.0,40.5,76.5,82.0,77.0,61.0,33.5
83.5,33.0,38.0,32.5,38.5,54.5,61.0,55.0,83.0,55.0,40.0,76.0,81.5,76.5,60.0,33.5
83.0,32.0,37.5,32.0,38.0,54.0,60.0,54.0,82.0,54.0,39.0,77.0,81.0,77.0,60.0,33.5
82.0,32.0,36.5,32.0,37.5,54.5,60.0,54.0,82.0,54.0,38.5,76.5,80.5,76.5,60.0,32.5
82.0,32.0,36.0,32.0,37.0,54.0,59.0,55.0,81.5,54.5,38.0,76.0,80.0,76.5,59.0,33.0
81.0,32.0,36.0,32.0,36.0,54.5,58.0,55.0,81.0,55.0,37.5,76.5,80.0,77.0,59.0,34.0
81.0,32.5,35.0,33.0,35.5,54.5,58.0,55.0,80.0,55.0,36.5,77.0,79.0,77.0,58.0,34.0
80.0,33.0,34.0,33.0,35.0,55.0,57.0,56.0,79.5,55.5,36.0,77.0,79.0,77.0,58.0,34.0
80.0,34.0,34.0,33.5,34.0,56.0,57.0,56.0,79.0,56.0,35.0,78.0,78.0,78.0,57.0,34.0
79.0,34.0,33.5,34.0,34.0,57.0,56.5,56.5,78.0,57.0,35.0,78.0,78.0,79.0,56.5,35.5
79.0,35.0,33.0,35.0,34.0,57.0,56.0,57.0,78.0,57.0,34.0,79.0,77.0,79.0,56.0,35.5
78.0,35.5,32.0,36.0,33.0,58.0,56.0,59.0,78.0,58.0,34.0,81.0,76.5,80.5,57.0,37.0
78.0,37.0,32.0,37.0,33.0,59.0,55.5,59.0,77.0,59.0,34.0,81.0,76.0,81.0,56.0,38.0
77.0,38.0,32.0,38.0,32.0,60.0,55.0,60.0,77.0,60.0,33.0,82.0,76.0,82.5,56.0,81.5
77.0,39.0,32.0,39.0,32.0,61.0,55.0,61.0,77.0,61.0,33.0,84.0,75.5,83.5,54.0,40.0
77.0,40.5,31.0,40.0,32.0,62.0,54.5,62.5,76.5,62.5,32.5,84.5,75.5,84.5,54.0,41.0
76.0,41.0,31.0,41.0,31.5,63.5,53.5,63.5,76.0,64.0,32.0,86.0,76.0,86.0,54.0,41.5
76.0,42.0,31.0,43.0,32.0,64.0,54.0,64.5,76.0,65.0,32.0,86.5,75.0,87.0,54.0,43.0
76.0,43.0,31.0,44.0,31.5,66.0,54.0,65.5,76.0,65.5,32.0,88.0,75.0,88.0,54.5,44.0
76.5,45.0,31.0,45.0,32.0,67.0,54.5,66.5,76.0,67.0,32.0,89.0,75.0,89.5,54.5,45.0
76.5,46.0,31.0,46.0,31.0,68.0,54.0,68.0,76.5,68.0,32.0,91.0,75.0,91.0,54.0,46.5
76.5,46.5,31.0,47.0,31.0,70.0,54.0,69.0,76.5,69.5,32.0,92.0,75.0,92.0,54.0,48.0
77.0,49.0,32.0,49.0,32.0,71.0,54.5,71.0,77.0,71.0,32.0,94.0,76.0,93.5,54.0,49.0
77.0,50.0,32.0,50.0,32.0,72.0,55.0,72.0,77.0,72.0,32.0,95.0,76.0,95.0,56.5,123.0
77.0,51.0,33.0,52.0,32.5,73.5,55.0,73.0,77.0,73.0,32.5,96.0,76.5,96.0,56.0,123.0
78.0,52.0,33.0,52.5,32.5,74.5,56.0,74.0,78.0,74.0,33.0,97.5,77.0,97.0,56.0,123.0
78.0,53.0,33.5,54.0,33.0,75.5,56.0,75.0,78.5,75.5,33.5,98.5,77.0,98.0,56.0,123.0
79.0,54.0,34.0,54.5,33.5,76.5,56.5,75.5,79.0,76.0,34.0,99.5,78.0,99.5,57.0,123.0
79.0,55.0,35.0,55.0,34.0,77.5,57.0,77.0,79.0,77.0,34.0,100.0,78.5,100.0,57.0,89.0
79.5,56.0,35.0,56.0,34.5,78.0,57.5,77.5,80.0,77.5,35.0,101.0,79.0,101.0,58.0,89.5
80.0,56.0,36.0,57.0,35.0,78.5,58.0,78.0,80.5,78.0,35.0,102.0,79.5,101.5,58.5,89.5
80.5,56.5,36.5,57.0,36.0,79.0,58.5,78.5,81.0,79.0,36.0,102.5,80.0,102.0,59.0,90.0
81.0,57.0,37.0,58.0,36.5,79.5,59.0,79.0,82.0,79.0,37.0,103.0,80.5,102.0,59.0,123.0
82.0,57.0,38.0,58.0,37.0,79.5,60.0,79.0,82.0,79.0,37.0,103.0,82.0,103.0,60.0,123.0
82.5,57.5,38.5,58.0,38.0,79.5,60.0,79.0,83.0,79.0,38.0,103.0,82.0,103.0,60.0,123.0
83.0,58.0,39.0,58.0,38.5,79.5,61.0,79.0,84.0,79.0,38.5,103.0,83.0,103.0,61.0,90.5
84.0,57.0,40.0,58.0,39.0,79.0,62.0,79.0,84.0,79.0,39.5,103.0,84.0,102.5,62.0,58.0
84.5,57.0,40.0,57.0,40.0,79.0,63.0,79.0,85.0,79.0,40.0,102.0,84.0,102.0,62.0,57.5
85.0,56.0,40.5,56.5,41.0,78.0,62.5,78.0,85.0,78.0,41.0,102.0,85.0,102.0,62.0,123.0
85.0,56.0,41.0,56.0,41.0,78.0,63.0,77.5,86.0,77.5,41.0,101.0,85.0,101.0,62.0,123.0
86.0,55.0,42.0,55.0,41.0,77.0,64.0,77.0,86.5,77.0,42.0,100.0,86.0,100.0,63.0,89.5
86.0,54.0,42.0,54.0,42.0,76.0,64.0,76.0,86.5,76.0,42.0,100.0,86.0,100.0,63.0,123.0
87.0,53.0,42.0,53.5,42.5,75.5,64.0,75.0,87.0,75.5,43.0,98.0,86.0,98.0,64.0,123.0
