u0,v0,u1,v1,u2,v2,u3,v3,u4,v4
38.5,72.5,61.0,72.0,83.5,72.0,60.5,94.5,60.0,51.0
39.0,73.0,62.0,74.0,84.0,73.5,61.0,95.5,61.0,52.0
39.5,74.5,62.0,74.0,84.0,74.0,62.0,96.5,61.5,52.5
40.0,75.5,62.5,75.0,84.0,75.0,62.0,98.0,62.0,53.5
40.5,75.5,62.5,75.5,85.0,76.0,63.0,98.0,56.5,83.0
41.0,76.5,63.0,76.0,85.0,76.0,62.5,99.0,62.5,55.5
41.0,77.0,63.0,77.0,86.0,77.0,63.5,99.5,63.0,56.0
42.0,77.5,64.0,77.0,86.0,77.5,64.0,100.0,63.0,56.0
42.5,77.5,64.5,77.5,87.0,78.0,64.5,100.5,64.0,56.0
43.0,78.0,65.0,77.5,88.0,77.5,65.0,101.0,64.0,56.0
43.0,77.5,66.0,77.5,88.5,78.0,66.0,101.0,65.0,56.0
44.0,78.0,66.5,77.5,89.0,78.0,66.5,100.5,66.0,56.0
44.5,77.5,66.5,77.5,89.0,77.5,67.0,100.0,66.0,56.0
45.0,77.0,67.0,77.0,90.0,77.5,67.0,100.0,66.5,56.0
46.0,77.0,68.0,77.0,90.0,77.0,68.0,99.5,68.0,55.0
46.0,76.0,68.0,76.0,91.0,76.0,68.5,99.0,68.0,55.0
46.5,75.5,68.5,75.5,91.5,76.0,69.0,98.0,68.0,54.0
47.0,75.0,69.0,75.0,92.0,75.0,69.0,97.5,68.0,54.0
48.0,74.0,70.0,73.5,92.5,74.0,70.0,96.5,69.0,52.0
48.0,73.0,70.0,73.0,92.5,73.5,70.5,95.5,69.5,52.0
48.5,72.0,70.5,72.0,93.0,72.0,70.5,94.5,70.0,51.0
48.5,71.5,70.5,71.5,93.0,71.0,70.5,93.5,70.0,50.0
49.0,70.0,71.0,70.0,93.0,70.0,70.5,92.0,70.0,49.0
49.0,69.0,70.5,68.5,94.0,69.0,71.0,91.0,70.0,48.0
49.0,67.0,71.0,67.0,93.5,67.5,71.0,90.0,70.0,46.0
49.0,67.0,71.0,67.0,94.0,67.0,71.0,89.0,70.0,45.5
49.0,66.0,71.0,66.0,93.5,65.5,70.5,87.5,70.0,44.0
48.5,64.5,70.5,64.5,94.0,64.0,71.0,86.0,70.0,43.0
49.0,63.0,70.5,62.5,93.0,63.0,70.0,85.0,45.5,77.0
48.5,62.5,70.5,62.5,93.0,62.0,70.5,84.5,70.0,41.5
48.5,61.5,70.0,61.0,93.0,61.0,70.5,82.5,70.0,40.0
48.5,60.5,70.0,60.0,92.5,60.5,70.0,82.0,69.5,38.5
47.5,59.5,69.5,59.5,92.0,59.0,69.5,81.5,70.0,37.0
48.0,59.0,69.5,59.0,92.0,58.5,69.5,80.5,69.5,36.5
47.0,58.0,69.0,58.0,91.5,57.5,69.0,80.0,69.0,36.0
47.0,57.0,68.5,56.5,91.5,57.0,68.5,78.5,68.0,35.0
46.0,56.0,68.0,56.0,90.5,56.5,68.0,78.0,68.0,35.5
46.0,56.0,68.0,56.0,90.0,56.0,67.5,77.5,67.0,34.0
45.5,55.5,67.0,56.0,89.5,55.5,67.5,77.5,67.0,34.0
45.0,55.0,67.5,55.5,89.0,55.0,67.0,77.0,67.0,33.0
44.0,55.0,66.0,56.0,89.0,55.0,66.0,77.0,66.0,33.0
44.0,55.0,66.0,55.0,88.0,55.0,66.0,77.0,65.0,33.0
43.0,55.0,65.0,55.0,87.0,55.0,65.0,77.0,65.0,33.0
43.0,55.0,65.0,55.0,87.0,55.0,65.0,77.0,64.0,33.0
42.0,56.0,64.0,56.0,86.0,55.0,65.0,77.0,64.0,34.0
42.0,56.0,64.0,55.5,86.0,56.0,63.0,78.0,63.0,34.0
42.0,56.0,63.0,56.0,85.5,56.5,63.0,78.0,62.5,34.5
41.0,57.0,63.0,57.0,85.0,56.0,63.0,78.0,62.5,35.0
40.5,57.0,63.0,57.0,85.0,57.0,63.0,79.0,62.0,35.0
40.0,58.0,63.0,58.0,85.0,58.0,62.0,79.5,62.0,36.0
40.0,58.5,62.0,59.0,84.0,59.0,62.0,80.5,61.0,37.0
39.0,59.0,61.5,59.5,83.5,59.5,61.5,81.5,61.0,38.0
39.0,60.0,61.5,60.5,83.0,60.0,61.0,82.0,61.0,38.0
38.5,61.5,61.0,61.5,83.0,62.0,61.0,83.5,60.0,40.0
38.5,62.5,61.0,63.0,82.5,62.5,60.5,84.5,60.0,41.5
38.5,63.5,60.5,63.5,82.5,63.5,60.5,85.5,40.5,77.0
38.0,65.0,60.5,65.0,82.5,65.0,60.5,87.0,60.0,43.0
38.0,65.5,60.5,65.5,82.5,65.5,60.0,88.0,60.0,44.0
38.0,67.0,60.5,67.5,83.0,67.0,60.0,89.0,60.0,46.0
38.0,68.0,60.5,68.0,82.5,68.0,60.0,90.0,60.0,46.0
38.0,69.0,60.5,69.5,82.5,69.5,60.5,91.5,60.0,48.0
38.5,70.5,61.0,70.0,83.0,71.0,60.5,93.0,60.5,48.5
38.5,71.5,61.0,71.5,83.0,72.0,61.0,93.0,60.5,50.0
38.5,72.5,62.0,72.0,84.0,72.0,61.0,95.0,61.0,50.0
39.0,73.5,62.0,74.0,84.0,73.5,61.0,96.0,61.5,52.0
39.5,74.5,62.0,74.0,84.0,74.0,62.0,97.0,62.0,52.0
40.0,75.5,62.5,75.0,84.0,75.0,62.0,98.0,62.0,54.0
41.0,76.0,63.0,76.0,85.0,76.0,63.0,98.0,62.0,54.0
41.0,77.0,63.0,76.0,85.0,77.0,63.0,99.0,62.5,54.5
41.5,77.5,63.0,77.0,86.0,77.5,63.5,99.5,63.0,55.0
42.0,77.5,64.0,77.5,86.0,78.0,64.0,100.0,64.0,56.0
42.5,77.5,64.5,77.5,87.0,78.0,64.5,100.5,64.0,56.0
43.0,78.0,65.0,77.5,88.0,78.0,65.0,101.0,64.5,56.0
43.5,78.0,66.0,77.5,88.5,78.0,66.0,101.0,65.5,56.0
44.0,78.0,66.5,77.5,88.5,77.5,66.5,100.5,66.5,55.5
44.5,77.5,67.0,77.0,89.5,77.5,67.0,100.0,66.5,55.5
45.0,77.0,68.0,77.0,90.0,77.5,68.0,100.0,67.5,55.5
46.0,77.0,68.0,77.0,90.5,77.0,68.5,99.5,68.0,55.5
46.0,76.0,68.5,76.0,91.0,76.0,68.5,99.0,68.0,55.0
46.5,75.5,69.0,75.5,92.0,76.0,69.0,98.0,68.0,54.0
47.0,75.0,69.0,75.0,92.0,75.0,69.0,97.5,68.5,53.5
47.0,74.0,70.0,73.5,92.5,74.0,70.0,96.5,69.0,52.0
48.5,73.5,70.0,73.0,92.5,73.5,70.5,95.5,70.0,52.0
49.0,72.0,70.5,71.5,93.0,72.0,70.5,94.0,70.0,50.0
49.0,71.0,70.5,71.0,93.0,72.0,70.5,93.5,70.0,50.0
48.5,69.5,70.5,69.5,93.0,69.5,70.5,92.0,70.0,49.0
49.0,69.0,70.5,68.5,94.0,69.0,71.0,91.0,70.0,48.0
49.0,67.0,71.0,67.0,93.5,67.5,71.0,89.5,71.0,46.0
49.0,66.0,71.0,66.0,93.5,66.5,71.0,89.0,70.0,45.0
49.0,66.0,71.0,66.0,93.5,65.5,71.0,87.5,71.0,44.0
48.5,64.0,71.0,64.0,94.0,64.0,71.0,86.0,71.0,42.0
48.5,63.5,70.5,62.5,93.0,63.0,70.5,84.5,71.0,41.0
49.0,62.0,70.5,62.5,93.0,62.0,71.0,84.0,70.0,41.0
49.0,61.0,70.0,61.0,93.0,61.0,70.5,82.5,70.0,39.0
48.0,60.0,70.0,60.0,92.5,60.5,70.0,82.0,70.0,38.0
48.0,59.0,70.0,59.0,92.0,59.0,70.0,81.0,68.5,37.5
48.0,58.0,69.5,58.5,92.0,58.0,69.0,80.5,69.0,37.0
47.0,58.0,69.0,58.0,91.5,57.5,69.0,79.0,68.5,36.0
47.0,57.0,68.5,56.5,91.0,57.0,68.5,78.5,68.5,35.0
46.0,56.0,68.0,56.0,90.5,56.5,68.0,78.0,68.0,34.0
46.0,56.0,68.0,56.0,90.0,56.0,68.0,78.0,67.5,34.0
45.5,55.5,67.0,56.0,89.0,56.0,67.5,77.5,67.0,34.0
45.0,55.0,67.5,55.5,89.0,55.0,67.0,77.0,67.0,33.0
44.0,55.0,66.0,55.0,88.0,55.0,66.0,77.0,66.0,33.0
44.0,55.0,65.0,55.0,88.0,55.0,66.0,77.0,65.0,33.0
43.0,55.0,65.0,55.0,87.0,55.0,65.0,77.0,65.0,33.0
43.0,55.0,65.0,56.0,87.0,55.0,65.0,77.0,64.0,33.0
42.0,55.5,64.0,56.0,86.0,55.0,64.5,77.5,64.0,34.0
42.0,56.0,63.0,56.0,86.0,56.0,63.0,78.0,63.0,34.0
42.0,56.0,63.0,56.0,85.5,56.5,63.0,78.0,63.0,34.0
41.0,57.0,63.0,57.0,85.0,57.0,62.5,78.5,62.0,35.5
40.5,57.0,63.0,57.5,85.0,57.0,63.0,79.0,62.0,35.5
40.0,58.0,62.5,58.0,84.5,58.0,62.0,79.5,61.5,36.0
39.0,59.0,62.0,59.0,84.0,59.0,62.0,81.0,61.0,37.0
39.5,59.5,61.5,59.5,83.5,59.5,61.5,81.5,61.0,38.0
38.5,61.0,61.0,61.0,83.0,61.0,61.0,83.0,60.5,39.0
38.5,61.5,61.0,61.5,83.0,61.5,60.5,83.5,56.0,76.0
38.0,63.0,60.0,63.0,82.5,63.0,60.5,85.0,60.0,42.0
38.0,64.0,60.5,63.5,82.5,63.5,60.5,85.5,36.5,112.0
38.0,65.0,60.0,65.0,82.0,65.0,60.0,87.0,60.0,44.0
38.0,66.0,60.0,66.0,82.5,66.0,60.0,88.0,60.0,44.5
38.0,67.5,60.5,67.5,82.5,67.5,60.0,89.0,60.0,46.0
38.0,68.0,60.5,68.0,82.5,68.0,60.5,90.5,60.0,47.0
38.5,69.5,60.5,69.5,83.0,69.0,60.5,91.5,60.0,48.0
38.5,70.5,60.5,70.5,83.0,71.0,60.5,93.0,60.0,49.0
38.5,71.5,61.0,71.5,83.0,72.0,61.0,94.0,51.5,112.0
38.5,72.5,62.0,72.0,84.0,72.0,61.0,95.0,51.0,112.0
39.0,73.5,62.0,73.5,84.0,73.5,61.0,96.0,52.0,112.0
39.5,74.5,62.0,74.0,84.0,74.0,62.0,97.0,62.0,53.0
40.0,75.5,63.0,75.0,84.5,75.5,62.5,98.0,62.0,54.0
40.5,76.0,63.0,76.0,85.0,76.0,63.0,98.5,62.0,54.0
41.0,77.0,63.0,77.0,85.0,77.0,63.0,99.0,57.5,84.0
41.5,77.5,64.0,77.0,86.0,77.5,63.5,99.5,57.5,84.0
42.0,77.5,64.0,77.5,86.0,78.0,64.0,100.0,52.0,112.0
42.5,77.5,64.5,77.5,87.5,77.5,65.0,100.0,58.0,84.0
43.0,78.0,65.0,78.0,88.0,78.0,65.0,101.0,64.0,56.0
43.5,78.0,66.0,77.5,88.5,78.0,66.0,101.0,65.0,56.0
44.0,78.0,66.5,77.5,89.0,78.0,67.0,100.5,59.0,84.0
45.0,78.0,67.0,77.5,90.0,78.0,67.0,100.0,59.0,84.0
45.0,77.0,68.0,77.0,90.0,77.5,68.0,100.0,67.0,56.0
46.0,77.0,68.0,76.5,90.5,77.0,68.5,99.5,52.0,112.0
46.0,76.0,68.0,76.0,91.0,76.0,68.0,99.0,52.0,112.0
46.5,75.5,69.0,75.5,92.0,75.5,69.0,98.0,52.0,112.0
47.0,75.0,69.5,74.5,92.0,75.0,69.0,97.0,69.0,53.0
47.5,73.5,70.0,73.5,92.5,73.5,70.0,96.0,69.0,52.0
48.5,73.0,70.5,73.0,92.5,73.5,70.5,95.5,70.0,51.5
48.5,71.5,70.5,71.5,93.0,72.0,70.5,94.0,70.0,50.0
48.5,71.0,70.5,71.0,93.0,71.0,71.0,93.0,70.0,50.0
48.5,69.5,70.5,69.5,93.0,70.0,70.5,91.5,70.0,48.5
49.0,68.5,70.5,68.5,94.0,68.5,70.5,91.0,70.0,47.5
49.0,67.0,70.5,67.5,93.5,67.5,71.0,89.0,70.0,46.0
49.0,66.0,70.5,66.0,94.0,66.0,71.0,88.0,70.0,45.0
49.0,65.0,70.5,65.5,94.0,65.0,70.5,87.5,70.5,44.0
49.0,64.0,71.0,64.0,93.0,64.0,71.0,86.0,70.0,42.0
49.0,63.0,70.5,62.5,93.0,63.0,70.5,84.5,70.0,41.5
49.0,62.0,70.5,62.0,93.0,62.0,71.0,84.0,70.0,41.0
48.5,60.5,70.0,61.0,92.5,60.5,70.5,82.5,70.0,39.5
48.0,60.0,70.0,60.0,92.5,60.5,70.0,82.0,69.5,38.5
48.0,59.0,70.0,59.0,92.0,59.0,69.5,81.0,69.0,37.0
47.5,58.5,69.0,58.5,92.0,58.0,70.0,80.0,68.0,37.0
47.0,58.0,69.0,58.0,91.5,57.5,69.0,79.5,68.0,36.0
47.0,57.0,68.5,56.5,91.0,57.0,68.5,78.5,68.0,35.5
46.0,56.0,68.0,56.0,90.5,56.5,68.0,78.0,67.5,35.0
46.0,56.0,68.0,56.0,90.0,56.0,67.5,77.5,66.0,34.0
45.5,55.5,67.0,56.0,89.5,55.5,67.0,77.0,67.0,34.0
45.0,55.0,67.0,55.0,89.0,55.0,66.5,76.5,67.0,33.0
44.0,55.0,66.0,55.0,88.0,55.0,66.0,77.0,66.0,34.0
44.0,55.0,65.5,55.5,87.0,55.0,66.0,77.0,65.0,33.0
43.0,55.0,65.0,55.0,87.0,55.0,65.0,77.0,65.0,33.0
43.0,55.0,65.0,55.0,87.0,55.0,64.5,76.5,64.0,33.0
42.0,56.0,64.0,56.0,86.0,56.0,64.0,77.5,63.5,34.0
42.0,56.0,63.0,56.0,85.0,56.0,63.0,78.0,63.0,34.0
42.0,57.0,63.0,56.0,85.0,56.0,63.0,78.0,62.5,34.5
41.0,57.0,63.0,57.0,85.0,57.0,63.0,78.0,62.0,35.0
41.0,57.0,63.0,58.0,85.0,57.0,62.5,79.0,62.0,35.0
40.0,58.0,62.5,58.0,84.0,58.0,62.0,80.0,62.0,36.0
40.0,59.0,62.0,59.0,84.0,59.0,62.0,80.5,61.0,37.0
39.5,59.5,62.0,60.0,83.5,59.5,61.0,81.0,60.0,38.0
39.0,61.0,61.0,61.0,83.0,61.0,61.0,83.0,60.0,39.5
38.5,61.5,61.0,61.5,83.0,61.5,61.0,83.5,60.0,40.0
38.0,63.0,60.5,63.5,82.5,63.0,60.5,85.0,60.0,41.5
38.0,64.0,60.5,64.0,83.0,64.0,60.0,86.0,60.0,43.0
38.0,65.0,60.5,65.5,82.5,65.5,60.0,87.0,60.0,44.0
38.0,66.0,60.5,66.0,82.5,66.0,60.0,88.0,60.0,44.5
38.0,67.5,60.5,67.5,82.5,67.5,60.0,89.5,60.0,46.0
38.5,68.5,60.5,68.5,83.0,69.0,60.0,91.0,60.0,47.0
38.5,69.5,60.5,69.5,82.5,69.5,60.0,92.0,56.0,80.0
38.0,71.0,60.5,70.5,83.0,71.0,60.5,93.5,56.0,80.5
38.5,71.5,61.0,72.0,83.0,72.0,61.0,94.0,61.0,50.0
39.0,73.0,61.5,72.5,84.0,72.5,61.0,95.0,61.0,51.0
39.0,74.0,62.0,73.5,84.0,73.5,61.0,96.0,61.5,52.0
40.0,75.0,62.5,74.5,85.0,75.0,62.0,97.5,62.0,52.0
40.0,76.0,63.0,75.0,85.0,76.0,63.0,98.0,62.0,54.0
40.5,76.0,63.0,76.0,85.0,76.0,63.0,98.5,62.0,54.0
41.0,77.0,63.0,77.0,85.0,77.0,63.0,99.0,63.0,55.5
41.5,77.5,64.0,77.0,86.0,77.5,63.5,99.5,63.0,56.0
42.5,77.5,64.0,77.5,86.0,78.0,64.5,100.0,63.0,56.0
42.5,77.5,64.5,77.5,88.0,78.0,65.0,101.0,64.0,56.0
43.0,77.5,66.0,78.0,88.0,78.0,65.0,101.0,65.0,56.0
44.0,78.0,66.5,77.5,88.5,78.0,66.0,101.0,65.0,56.0
44.0,78.0,66.5,77.5,89.0,78.0,66.5,100.5,66.0,56.0
45.0,77.5,67.0,77.0,90.0,77.5,67.0,100.0,66.0,56.0
46.0,77.0,68.0,77.0,90.0,77.5,68.0,99.5,67.0,56.0
46.0,76.5,68.0,76.0,90.5,77.0,68.5,99.5,68.0,55.0
46.0,76.0,68.5,76.0,91.0,76.0,68.0,99.0,44.5,83.0
47.0,75.5,69.0,75.0,92.0,75.5,69.0,97.5,68.0,54.0
47.0,75.0,69.5,74.5,92.5,75.0,69.0,97.0,69.5,52.5
48.0,73.0,70.0,73.5,92.5,73.5,70.0,96.0,70.0,51.5
48.5,73.0,70.0,72.5,92.5,73.0,70.5,95.0,70.0,50.0
48.5,71.5,70.5,71.5,93.5,71.5,70.5,94.0,70.0,50.0
49.0,71.0,70.5,70.0,93.0,71.0,70.5,93.0,70.5,49.0
48.5,69.5,70.5,69.5,93.5,69.5,70.5,91.5,70.0,48.0
49.0,68.0,70.5,68.0,94.0,68.0,71.0,91.0,71.0,46.0
49.0,67.0,71.0,67.0,94.0,67.0,71.0,89.5,71.0,45.5
49.0,66.0,70.5,66.0,94.0,66.0,71.0,88.0,71.0,44.0
49.0,65.5,70.5,65.0,93.5,65.0,71.0,87.0,70.5,43.0
49.0,63.5,71.0,64.0,94.0,64.0,71.0,86.0,70.5,41.5
49.0,63.0,70.5,62.5,93.0,63.0,70.5,84.5,70.0,41.0
49.0,62.0,70.5,62.0,93.0,62.0,70.5,83.5,71.0,40.0
48.5,60.5,70.5,60.5,92.5,60.5,70.5,82.5,70.5,38.5
48.0,60.0,70.0,60.0,92.5,60.5,70.0,82.0,70.0,38.0
48.0,59.0,69.0,59.0,92.0,59.0,69.5,81.5,70.0,37.0
47.5,58.0,69.0,58.0,92.0,58.0,69.5,80.0,69.0,36.0
47.0,58.0,69.0,58.0,91.5,57.5,68.5,79.0,69.0,35.0
47.0,57.0,68.5,56.5,91.0,57.0,68.5,78.5,68.0,35.0
46.0,56.0,68.0,56.0,90.0,56.0,68.0,78.0,68.0,34.0
46.0,56.0,68.0,56.0,90.0,56.0,67.5,77.5,67.0,34.0
45.5,55.5,67.0,56.0,89.5,55.5,67.5,77.5,67.0,34.0
45.0,55.0,66.5,55.0,89.0,55.0,66.5,76.5,66.0,33.0
44.0,55.0,66.0,55.0,88.5,55.0,66.0,77.0,66.0,33.5
43.0,55.0,65.5,55.5,88.0,55.0,65.0,77.0,65.0,33.0
43.0,55.0,65.0,55.0,87.0,55.0,65.0,77.0,65.0,33.0
43.0,55.0,64.0,56.0,86.5,55.0,64.5,76.5,64.0,33.5
42.0,56.0,64.0,56.0,86.0,56.0,64.5,77.5,63.5,34.0
42.0,56.0,63.0,56.0,85.0,56.0,64.0,78.0,63.0,34.0
41.0,56.0,63.0,56.0,85.0,56.0,63.0,78.0,62.5,34.5
40.5,57.0,63.0,57.0,85.0,57.0,62.5,78.5,63.0,35.0
40.0,57.5,63.0,58.0,85.0,58.0,62.0,79.0,62.0,35.0
40.0,58.0,62.0,58.0,84.0,58.0,62.0,80.0,62.0,36.0
39.5,59.5,62.0,59.0,84.0,59.0,62.0,81.0,62.0,37.0
39.0,59.5,62.0,60.0,84.0,60.0,61.0,82.0,61.0,38.0
38.5,61.0,61.0,61.0,83.0,61.0,61.0,83.0,61.0,39.0
38.5,62.0,61.0,62.0,82.5,62.0,60.5,83.5,60.0,40.0
38.5,63.5,60.5,63.5,82.5,63.5,60.5,85.5,60.0,41.5
38.0,64.0,60.5,64.0,82.5,64.0,60.5,86.0,60.0,43.0
38.0,65.5,60.5,65.5,82.5,65.5,60.5,87.5,60.0,44.0
38.0,66.0,60.5,66.5,83.0,66.0,60.5,88.5,60.0,45.0
38.0,67.5,60.5,67.5,82.5,67.5,60.0,90.0,60.0,46.0
38.0,69.0,60.0,69.0,82.5,69.0,60.0,91.0,60.0,47.0
38.5,69.5,60.5,69.5,83.0,69.0,60.0,92.0,60.0,48.0
38.5,71.5,61.0,71.0,83.0,71.5,60.5,93.5,60.5,49.0
39.0,72.0,61.0,72.0,83.0,72.0,61.0,94.0,61.0,50.0
38.5,73.5,61.0,73.0,84.0,73.0,61.0,95.5,61.0,51.0
39.0,74.0,62.0,73.5,84.0,73.5,61.5,96.5,62.0,52.0
40.0,75.0,63.0,75.0,84.0,75.0,62.0,97.5,62.0,53.0
40.5,75.5,62.5,75.5,85.0,76.0,63.0,98.0,62.0,54.0
40.5,76.0,63.0,76.0,85.0,76.0,63.0,99.0,62.0,54.0
41.0,77.0,63.0,76.5,85.0,77.0,63.0,99.5,63.0,55.0
42.0,77.0,64.0,77.0,86.0,77.5,64.0,100.0,63.0,56.0
42.5,77.5,64.0,78.0,86.5,77.5,64.5,100.0,64.0,56.0
42.5,77.5,65.0,78.0,88.0,78.0,65.0,101.0,64.0,56.0
43.0,77.5,66.0,77.5,88.0,78.0,65.5,101.0,65.0,56.0
44.0,78.0,66.5,77.5,89.0,78.0,66.5,101.0,66.0,56.0
44.5,78.0,66.5,77.5,89.0,77.5,66.5,100.5,66.0,56.0
45.0,77.5,67.0,77.5,90.0,77.5,67.0,100.0,67.0,56.0
46.0,77.0,68.0,77.0,90.5,77.5,68.0,99.5,68.0,55.0
46.0,76.5,68.0,76.0,90.5,77.0,68.0,99.0,68.0,54.0
46.5,75.5,68.5,75.5,91.0,76.0,68.5,98.5,68.5,53.5
47.0,75.0,69.0,75.0,92.0,75.5,69.0,97.5,69.0,53.0
47.0,75.0,70.0,74.0,92.0,74.5,70.0,97.0,69.5,52.5
47.5,73.5,70.0,73.5,92.5,73.5,70.0,96.0,69.5,52.0
48.5,72.0,70.5,72.0,93.0,73.0,70.5,95.5,70.0,50.5
48.5,71.5,70.5,71.5,93.0,71.0,70.5,93.5,70.0,50.0
48.5,70.0,70.5,70.0,93.0,70.0,71.0,93.0,70.0,48.5
49.0,69.0,70.5,69.5,93.5,69.5,71.0,92.0,70.0,48.0
49.0,67.5,71.0,68.0,93.5,68.0,71.0,91.0,71.0,45.5
49.0,67.0,71.0,67.0,94.0,67.0,71.0,89.5,71.0,45.0
49.0,66.0,71.0,66.0,93.5,65.5,71.0,88.0,71.0,44.0
49.0,65.0,70.5,64.5,94.0,65.0,71.0,87.5,71.0,43.0
49.0,64.0,71.0,64.0,93.5,63.5,70.5,85.5,71.0,42.0
48.5,62.5,70.5,62.5,93.0,62.5,70.5,84.5,70.0,41.0
48.5,61.5,70.5,61.5,93.5,61.5,70.5,83.5,70.0,39.0
48.5,60.5,70.5,60.5,92.5,60.5,70.5,82.5,70.0,38.5
48.0,59.5,70.0,60.0,92.5,60.5,69.5,81.5,70.0,38.0
48.0,59.0,70.0,59.0,92.0,59.0,69.5,81.0,69.0,37.0
47.0,58.0,69.0,58.0,92.0,58.0,69.0,80.0,69.0,36.0
47.0,57.0,69.5,57.5,91.0,57.0,68.5,79.0,69.0,35.0
46.5,56.5,68.5,56.5,91.0,57.0,68.5,78.5,68.0,35.0
46.0,56.0,68.0,56.0,90.0,56.0,68.0,78.0,68.0,34.0
46.0,56.0,68.0,56.0,90.0,56.0,67.5,77.5,67.0,34.0
45.5,55.5,67.0,56.0,89.0,55.0,67.0,77.0,67.0,33.0
44.0,55.0,66.0,55.0,89.0,55.0,66.5,76.5,66.5,33.0
44.0,55.0,66.0,55.0,88.0,55.0,66.0,77.0,66.0,33.0
43.5,55.0,65.0,55.0,87.5,55.0,65.0,77.0,65.0,33.0
43.0,55.0,65.0,55.0,87.0,55.0,65.0,77.0,65.0,33.0
