u0,v0,u1,v1,u2,v2,u3,v3,u4,v4
50.0,49.0,72.5,49.5,95.0,49.0,72.0,72.0,51.0,112.0
49.0,49.0,72.0,49.0,94.5,48.5,71.0,71.0,71.0,26.0
48.5,49.0,71.0,49.0,94.0,48.0,71.0,71.5,70.0,26.0
48.0,48.0,70.5,49.0,93.5,48.0,70.0,71.0,60.5,69.0
47.5,48.0,70.0,48.5,92.5,48.5,70.0,71.0,69.0,26.0
46.5,48.0,69.0,48.0,92.0,48.0,69.0,71.0,68.5,26.0
46.0,48.0,68.5,48.0,91.5,47.5,68.0,71.0,68.0,26.0
45.5,48.0,68.0,48.0,90.5,47.5,68.0,71.0,67.5,25.5
45.0,48.0,67.0,48.0,90.0,47.5,67.0,71.0,66.0,25.5
44.0,47.5,66.5,48.0,89.5,47.5,66.0,71.0,58.5,69.0
43.0,48.0,66.0,48.0,89.0,47.5,66.0,71.0,65.0,25.5
42.5,48.0,65.0,48.0,88.0,47.5,65.0,71.0,64.5,24.5
42.0,48.0,64.5,48.0,87.0,48.0,64.5,70.5,64.0,25.0
41.0,48.0,64.0,48.0,86.5,47.5,64.0,71.0,64.0,25.0
41.0,48.0,63.0,48.0,86.0,48.0,63.0,71.0,63.0,25.0
40.0,48.0,62.5,48.5,85.0,48.0,63.0,71.0,62.0,25.5
39.5,48.5,62.0,48.0,84.5,48.5,62.0,71.0,62.0,25.0
39.0,49.0,62.0,49.0,84.0,48.5,62.0,71.0,60.0,26.0
38.0,49.0,61.0,49.0,83.5,49.0,61.0,71.5,56.0,69.0
38.0,49.0,60.5,49.0,83.0,49.5,60.0,71.5,55.5,69.0
37.0,49.0,60.0,49.0,82.0,49.0,60.0,72.0,59.0,26.0
36.0,49.0,59.0,50.0,81.5,49.5,59.0,72.0,58.0,27.0
36.0,49.5,58.5,50.5,81.0,50.0,58.0,72.0,58.0,27.0
35.0,50.0,58.0,51.0,81.0,50.0,58.0,72.5,57.0,27.0
35.0,50.0,57.0,51.0,80.0,50.5,57.5,73.0,57.0,27.5
34.0,51.0,57.0,51.0,79.0,51.0,57.0,73.0,56.0,28.0
33.0,51.0,56.0,51.0,79.0,51.0,56.0,73.0,56.0,28.0
33.5,51.0,55.5,51.5,78.0,51.0,56.0,73.0,55.0,29.0
32.5,51.0,55.0,52.0,77.5,51.5,55.0,74.0,55.0,29.0
32.0,52.0,55.0,52.0,77.0,52.0,55.0,74.0,54.0,30.0
31.0,52.0,55.0,52.0,77.0,52.0,55.0,74.0,53.0,30.0
31.5,52.5,54.0,52.0,76.0,52.0,54.0,75.0,53.0,30.0
31.0,52.5,53.5,52.5,76.0,53.0,53.5,75.0,52.5,31.0
30.0,53.0,53.5,53.5,75.5,53.5,53.5,75.5,52.5,31.0
29.0,54.0,53.0,54.0,75.0,54.0,53.0,76.0,51.0,32.0
29.0,54.0,52.0,54.0,75.0,54.0,52.0,77.0,51.5,31.5
29.0,55.0,52.0,55.0,74.0,55.0,52.0,77.0,51.0,32.5
28.0,55.0,51.5,55.5,74.0,55.0,51.0,77.0,51.0,33.0
28.0,56.0,51.5,56.0,74.0,56.0,51.0,78.0,51.0,33.5
28.0,56.0,51.0,56.0,73.0,56.0,51.0,79.0,50.0,34.0
27.5,56.5,51.0,57.0,73.0,57.0,50.5,79.0,50.0,35.0
27.0,57.0,50.0,58.0,73.0,57.5,50.0,79.0,49.0,35.0
27.0,58.0,50.0,58.0,73.0,58.0,50.0,80.0,49.0,36.0
27.0,58.0,50.0,59.0,72.0,58.0,50.0,81.0,49.0,37.0
27.0,58.5,50.0,59.0,72.0,59.0,50.0,81.0,49.0,37.0
27.0,59.5,49.5,59.5,71.5,59.5,49.5,81.5,49.0,37.0
26.0,60.0,49.0,60.0,71.0,60.0,49.5,81.5,49.0,38.0
26.0,61.0,49.0,60.0,71.0,60.0,49.0,82.0,49.0,38.0
26.0,61.0,49.0,61.5,71.0,61.0,49.0,83.0,49.0,39.0
26.0,62.0,49.0,61.0,71.0,62.0,48.5,84.0,49.0,39.5
25.5,62.5,49.0,62.0,71.0,62.0,48.0,84.0,48.0,41.0
26.0,63.0,49.0,63.0,71.0,62.5,48.5,84.5,48.0,42.0
26.0,63.0,49.0,63.0,71.0,63.0,49.0,85.0,48.0,42.0
25.5,63.5,49.0,63.0,71.0,64.0,48.5,85.5,48.0,77.0
26.0,64.0,49.0,63.5,71.0,64.0,49.0,86.0,48.0,43.0
26.0,65.0,49.0,64.0,71.0,64.5,49.0,87.0,48.5,44.0
26.0,65.0,49.0,65.0,71.0,65.0,49.0,87.0,49.0,43.0
26.0,66.0,49.0,66.0,71.0,66.0,49.0,88.0,49.0,44.0
26.0,66.5,49.0,66.0,71.0,66.0,49.0,88.0,49.0,44.0
26.0,67.0,49.0,67.0,71.5,66.5,49.0,89.0,49.0,45.0
26.5,68.0,49.5,67.5,72.0,67.5,49.0,89.5,49.0,46.0
26.5,68.0,50.0,68.0,72.0,68.0,49.0,90.0,49.0,46.0
26.5,68.5,50.0,68.0,72.0,68.0,49.0,90.0,49.0,47.0
27.0,69.0,50.0,69.0,72.0,69.0,50.0,91.0,49.5,47.5
27.5,69.5,50.0,69.0,72.0,69.0,49.5,91.0,49.0,48.0
27.5,69.5,50.5,69.5,72.0,69.0,50.0,91.0,35.0,80.0
28.0,70.0,50.5,70.0,72.0,69.5,50.0,92.0,50.0,49.0
28.0,71.0,50.5,70.0,72.5,70.0,50.5,92.0,35.5,81.0
28.0,71.0,51.0,71.0,73.0,71.0,50.5,93.5,35.5,112.0
28.5,71.5,51.5,71.5,72.5,71.5,50.5,93.5,35.5,112.0
29.0,72.0,51.0,72.0,73.0,72.0,51.0,94.0,20.5,112.0
29.0,73.0,52.0,72.0,74.0,72.0,51.5,94.5,52.0,81.5
29.5,73.0,52.0,73.0,74.0,72.5,51.5,95.0,52.0,81.5
29.5,73.5,52.0,73.0,74.0,73.0,52.0,95.0,52.0,52.0
30.5,73.5,52.5,73.5,74.5,73.5,52.5,95.5,52.0,52.0
30.5,74.0,53.0,74.0,74.5,73.5,52.5,95.5,52.0,52.0
30.5,74.5,53.5,74.0,75.0,74.5,53.0,96.5,53.0,53.0
31.5,75.0,54.0,74.5,75.0,75.0,53.0,97.0,20.0,112.0
31.5,75.5,54.0,75.0,75.5,75.0,53.5,97.5,35.5,112.0
32.0,75.0,54.5,75.5,76.0,75.0,54.0,97.5,51.0,112.0
32.5,75.5,54.5,75.5,76.5,75.5,54.5,97.5,51.0,112.0
33.0,76.0,55.0,75.5,77.0,76.0,55.0,98.0,19.5,112.0
33.0,76.5,55.5,76.0,77.0,76.0,55.0,98.5,36.0,112.0
33.5,77.0,56.0,76.5,77.5,76.0,55.0,99.0,20.5,112.0
34.5,77.0,56.5,76.5,78.0,76.5,56.0,99.0,20.5,112.0
34.5,77.5,56.5,77.0,78.5,77.0,56.5,99.5,21.0,112.0
35.0,77.0,57.0,77.0,79.0,77.0,56.5,99.5,57.0,56.0
35.5,77.5,57.5,77.5,79.0,77.5,57.0,100.0,57.5,56.0
36.0,77.5,58.0,77.5,79.0,78.0,57.5,100.0,58.0,56.0
36.5,78.0,58.5,77.5,80.0,77.5,58.0,100.5,52.0,112.0
37.0,78.0,59.0,78.0,80.5,78.0,58.5,100.5,55.0,84.5
37.0,78.5,59.5,78.0,81.0,78.5,59.0,100.5,52.0,112.0
38.0,78.5,59.5,78.0,81.0,79.0,59.0,101.0,60.0,57.0
38.0,79.0,60.0,78.5,82.0,78.5,60.0,101.0,60.0,57.0
39.0,79.0,60.5,78.5,82.5,78.5,60.5,101.5,60.5,57.5
39.0,79.0,61.0,78.5,83.0,79.0,61.0,101.0,61.0,57.5
39.5,79.0,62.0,79.0,83.5,79.0,61.0,101.0,61.5,57.0
40.0,79.0,63.0,79.0,84.0,79.0,62.0,101.0,62.0,58.0
40.5,79.5,63.0,79.0,85.0,79.0,62.5,101.5,62.0,58.0
40.5,79.5,63.0,79.0,84.5,79.5,62.5,101.5,62.0,58.0
41.5,79.5,63.0,79.0,85.0,79.0,63.0,102.0,63.0,58.0
42.5,79.5,63.5,79.0,85.5,79.5,64.0,102.0,63.0,58.0
42.5,79.5,64.5,79.5,86.0,79.0,64.5,101.5,64.0,58.0
42.5,79.5,65.0,79.0,86.5,79.5,64.5,101.5,64.0,58.0
43.5,79.5,65.0,79.5,87.0,79.0,65.0,102.0,65.0,58.0
44.5,79.5,65.5,79.0,88.0,79.0,65.5,101.5,65.0,58.0
44.5,79.5,66.5,79.0,88.5,79.5,66.5,101.5,66.0,58.0
44.5,79.5,66.5,79.5,88.5,79.5,66.5,101.5,58.5,85.0
45.5,79.5,67.0,79.0,88.5,79.5,67.0,102.0,58.5,85.0
46.5,79.5,68.0,79.0,90.0,80.0,67.5,101.5,59.0,85.0
46.5,79.5,68.0,79.0,90.0,79.0,68.5,101.5,68.0,58.0
46.5,79.5,68.0,79.0,90.5,79.5,68.5,101.5,68.0,58.0
47.0,79.0,69.0,79.0,90.5,79.5,68.5,101.5,68.0,58.0
48.0,79.0,69.5,78.5,92.0,79.5,70.0,101.0,69.0,58.0
48.5,78.5,70.0,79.0,92.5,79.5,70.5,101.5,61.0,85.0
48.5,78.5,70.5,78.5,92.5,79.0,70.5,101.5,70.0,58.0
49.0,79.0,71.0,78.0,93.0,79.0,71.0,101.0,45.5,85.0
49.5,78.0,71.0,78.0,93.5,78.5,72.0,101.0,20.5,112.0
50.5,77.5,72.0,78.0,94.0,79.0,72.5,101.0,20.5,112.0
50.5,77.5,72.5,77.5,95.0,78.0,72.5,100.5,72.0,56.0
50.5,77.5,72.5,77.5,94.5,77.5,73.0,100.0,72.0,56.0
51.5,77.5,72.5,77.5,95.0,78.0,73.0,100.0,72.0,56.0
52.0,77.0,74.0,77.0,96.0,77.5,74.0,99.5,47.0,84.0
52.5,77.5,74.5,77.5,96.5,77.5,74.5,99.5,20.5,112.0
52.0,77.0,75.0,77.0,96.5,77.5,74.5,99.5,21.0,112.0
53.0,76.0,75.0,76.5,97.0,77.0,75.0,99.0,74.0,55.5
53.5,76.0,75.0,76.0,98.0,77.0,75.0,99.0,74.5,55.5
54.0,76.0,75.0,76.0,98.0,76.0,76.0,98.0,64.0,83.0
54.5,75.5,76.0,75.5,98.5,76.0,77.0,98.0,36.0,112.0
54.5,75.5,76.5,75.5,98.5,75.5,76.5,97.5,36.0,112.0
55.0,75.0,76.5,75.0,99.0,75.5,76.5,97.5,51.0,112.0
55.0,74.5,77.0,74.5,100.0,75.0,77.0,97.5,51.0,112.0
56.0,74.0,77.0,73.0,100.5,74.5,78.0,97.0,76.0,53.0
56.0,73.0,78.0,73.0,101.0,74.0,78.0,96.0,76.0,53.0
56.0,73.0,78.0,73.0,101.0,73.5,79.0,96.0,77.0,52.0
56.5,73.5,78.5,73.5,101.5,73.5,78.5,95.5,78.0,52.0
57.0,73.0,78.0,73.0,101.5,73.5,78.5,95.5,78.0,52.0
57.0,72.0,78.0,73.0,102.0,73.0,79.0,95.0,78.0,52.0
57.0,72.0,79.0,72.0,102.0,73.0,79.0,94.5,78.0,51.0
57.5,71.5,79.0,71.5,102.5,72.5,80.0,94.0,78.5,50.5
57.5,71.5,79.5,71.5,102.5,72.0,80.0,93.5,79.0,50.0
58.0,71.0,80.0,71.0,103.0,71.5,80.0,93.0,79.0,50.0
58.5,70.5,80.5,70.5,103.0,71.0,80.5,92.5,80.0,49.0
58.0,70.0,80.5,69.5,104.0,70.0,80.5,92.5,80.0,50.0
58.5,69.5,80.5,69.5,104.0,70.0,81.0,92.0,80.0,49.0
59.0,70.0,81.0,69.0,104.0,69.0,81.0,91.5,65.5,80.0
59.0,69.0,81.0,69.0,104.5,68.5,82.0,91.0,81.0,47.0
59.0,68.0,81.0,68.0,104.5,68.5,82.0,90.0,81.5,46.0
59.5,67.5,81.5,67.5,105.0,68.0,82.0,90.0,81.0,46.0
59.5,67.5,82.0,67.0,105.0,67.0,81.5,89.5,82.0,45.0
60.0,67.0,82.0,66.5,105.0,67.0,82.0,89.0,82.0,45.0
60.0,66.0,82.0,66.0,105.0,66.0,82.5,88.5,82.0,45.0
59.5,65.5,81.5,65.5,105.0,66.0,82.0,88.0,81.5,43.5
59.5,65.5,82.0,65.0,105.5,65.5,82.0,87.0,82.0,43.0
60.0,64.0,82.0,64.5,105.5,64.5,82.5,87.0,82.0,43.0
60.0,64.0,82.0,64.0,105.5,64.5,82.0,86.0,82.0,42.0
59.5,63.5,82.0,64.0,106.0,64.0,82.0,86.0,81.5,42.0
60.0,63.0,82.0,63.0,106.0,63.0,82.0,85.0,82.0,41.5
60.0,62.0,82.0,62.0,105.5,62.5,82.5,84.5,82.0,41.5
60.0,62.0,82.0,62.0,106.0,62.0,82.0,84.0,82.0,40.0
60.0,61.5,82.0,62.0,106.0,61.0,82.0,84.0,81.5,39.5
60.0,61.0,82.0,61.0,105.5,60.5,82.0,83.0,82.0,40.0
59.5,60.5,81.5,60.5,105.5,60.5,81.5,82.5,81.0,39.0
60.0,60.0,82.0,60.0,106.0,60.0,82.0,82.0,81.0,38.0
59.5,59.5,81.5,59.5,105.5,58.5,81.5,81.5,81.5,37.5
59.0,59.0,82.0,59.0,105.5,58.5,81.5,80.5,82.0,37.0
59.5,59.0,82.0,59.0,105.0,58.0,81.5,80.5,82.0,36.0
59.0,58.0,81.0,58.0,105.0,58.0,81.0,80.0,81.0,36.0
59.0,58.0,81.5,57.5,105.0,57.0,81.5,79.5,81.0,36.0
58.5,57.5,81.0,57.5,104.0,57.0,81.0,79.0,81.0,35.5
58.0,57.0,80.5,56.5,104.0,56.0,80.5,78.5,80.0,35.0
58.0,56.0,80.5,56.5,104.0,55.5,80.5,78.0,80.0,34.0
58.0,55.0,80.0,55.5,103.5,55.0,80.0,77.5,80.0,33.0
57.0,55.0,80.0,55.0,103.0,54.0,79.0,77.0,80.0,32.0
57.0,54.5,79.0,54.0,103.0,54.0,79.0,76.0,79.5,32.0
57.0,54.0,78.5,53.5,102.0,53.0,78.5,76.0,79.0,31.0
56.0,53.0,78.5,53.5,102.0,53.0,78.5,75.5,78.0,30.5
55.5,53.0,78.0,53.0,102.0,52.0,78.0,75.0,78.0,30.0
54.5,52.5,77.0,53.0,101.0,52.0,77.0,74.5,77.0,30.0
54.5,52.0,77.0,52.0,100.0,52.0,76.5,74.0,77.0,29.5
54.0,52.0,76.0,52.0,100.0,51.0,76.0,74.0,77.0,29.0
53.5,51.5,75.5,51.5,99.0,51.0,76.0,74.0,76.0,28.5
53.0,51.0,75.0,51.0,99.0,51.0,75.0,73.0,76.0,28.0
53.0,51.0,75.0,51.0,98.0,51.0,75.0,73.0,74.5,28.0
52.5,50.5,75.0,50.0,97.5,50.5,74.5,73.0,75.0,27.0
52.0,51.0,74.0,50.5,97.0,50.0,74.0,73.0,74.0,27.0
51.0,50.5,74.0,51.0,97.0,50.0,74.0,73.0,74.0,27.0
51.0,50.0,73.0,50.0,96.0,49.0,73.0,72.0,73.0,26.0
50.0,49.0,73.0,50.0,96.0,49.0,72.0,72.0,72.0,27.5
50.0,49.0,72.0,49.0,95.0,49.0,72.0,72.0,71.0,26.0
49.0,49.0,71.0,49.0,94.0,48.0,71.0,71.5,71.0,26.0
48.0,49.0,70.5,49.0,94.0,48.0,71.0,72.0,71.0,25.0
48.0,48.0,70.0,48.5,93.0,48.0,70.0,71.0,70.0,25.0
47.0,48.0,70.0,48.0,92.5,48.0,69.0,71.0,70.0,25.0
46.5,48.0,69.0,48.0,92.0,48.0,69.0,71.0,68.0,26.0
46.0,48.0,68.0,48.0,91.0,47.5,68.0,71.0,68.0,26.0
45.0,48.0,68.0,48.0,90.5,47.5,67.0,71.0,67.0,25.0
44.5,47.5,67.0,48.0,89.5,47.5,66.5,70.5,67.0,24.5
44.0,47.5,66.5,48.0,89.0,47.5,66.0,71.0,66.5,24.5
43.0,48.0,66.0,48.0,88.5,47.5,65.0,71.0,66.0,24.0
42.0,48.0,65.0,48.0,88.0,48.0,65.0,71.0,64.0,25.0
42.0,48.0,64.5,48.0,87.0,47.5,64.0,71.0,64.0,26.0
41.0,48.0,64.0,48.0,86.0,48.0,64.0,71.0,63.0,25.0
40.5,48.5,63.0,48.0,85.0,48.0,63.0,71.0,62.5,25.0
40.0,48.0,62.5,48.5,85.0,48.0,62.0,71.0,62.0,25.0
39.0,49.0,62.0,49.0,84.5,48.5,62.0,71.0,61.5,25.0
39.0,49.0,61.0,49.0,84.0,49.0,61.0,71.0,61.0,25.0
38.0,49.0,61.0,49.5,83.0,49.0,60.0,72.0,60.0,25.0
37.0,49.0,60.0,49.0,83.0,49.0,60.0,71.5,60.0,26.0
36.5,49.5,59.5,49.5,82.0,49.5,59.5,71.5,58.5,26.5
36.0,49.0,59.0,50.0,81.0,50.0,59.0,72.0,58.0,27.0
35.5,49.5,58.0,51.0,81.0,50.0,58.0,72.0,58.0,27.0
35.0,50.0,58.0,51.0,80.0,51.0,58.0,73.0,57.0,28.0
34.0,51.0,57.0,51.0,80.0,51.0,57.0,73.0,56.0,28.0
34.0,51.0,57.0,51.0,79.0,51.0,56.0,73.0,56.0,29.5
33.5,51.0,56.0,51.0,78.0,51.0,56.0,73.0,55.0,29.0
33.0,51.0,55.5,51.5,77.5,51.5,56.0,73.0,55.0,29.0
32.0,52.0,55.0,52.0,78.0,52.0,55.0,74.0,55.0,29.0
32.0,52.0,55.0,52.0,77.0,52.0,55.0,74.0,53.0,30.0
31.0,52.0,54.0,52.0,76.5,52.5,54.0,74.5,52.5,30.0
31.0,52.0,53.5,52.5,75.5,52.5,54.0,75.0,52.5,31.0
30.0,53.0,53.0,53.0,75.5,53.0,53.0,75.0,53.0,30.0
30.0,53.0,53.0,54.0,75.0,54.0,53.0,76.0,52.0,31.0
29.0,54.0,53.0,54.0,75.0,54.0,52.0,76.0,52.0,31.0
29.0,54.0,52.0,55.0,74.0,55.0,52.0,77.0,51.5,32.0
29.0,55.0,52.0,55.0,74.0,55.0,52.0,77.0,51.5,33.0
28.0,55.0,51.5,55.5,73.5,55.5,51.0,78.0,51.5,33.0
28.0,56.0,51.0,56.0,73.0,56.0,51.0,78.0,51.0,34.0
28.0,56.0,51.0,57.0,73.0,57.0,51.0,79.0,50.0,35.0
27.5,56.5,51.0,57.0,73.0,57.0,50.5,79.0,49.0,35.0
27.0,57.0,50.0,58.0,73.0,58.0,50.0,80.0,50.0,36.0
27.0,58.0,50.0,58.5,72.0,58.0,50.0,80.0,49.0,36.0
27.0,58.0,50.0,59.0,72.0,59.0,50.0,81.0,49.0,37.0
27.0,59.0,50.0,59.0,71.5,59.5,49.5,81.5,49.0,37.0
27.0,60.0,49.0,60.0,72.0,60.0,49.0,82.0,49.0,38.0
26.0,60.5,49.0,60.0,71.0,60.0,49.0,82.0,49.0,38.5
26.0,61.0,49.0,61.0,71.0,61.0,49.0,83.0,49.0,39.0
26.0,61.0,49.0,61.5,71.0,61.0,49.0,84.0,48.5,39.0
26.0,62.0,49.0,62.0,71.0,62.0,48.5,84.0,48.0,40.0
26.0,62.5,49.0,62.5,71.0,62.0,48.5,84.5,48.0,41.0
26.0,63.0,49.0,63.0,71.0,63.0,48.5,84.5,48.0,42.0
26.0,63.0,49.0,63.0,71.0,63.5,49.0,85.0,48.0,42.5
26.0,64.0,49.0,64.0,71.5,63.5,48.5,85.5,48.0,42.5
26.0,64.0,50.0,64.0,71.0,64.5,49.0,86.0,48.5,44.0
26.0,65.0,49.0,65.0,71.0,64.0,49.0,87.0,48.0,44.0
26.0,65.5,49.0,66.0,71.5,65.5,48.5,87.0,49.0,44.0
26.5,66.0,49.0,66.0,71.0,66.0,49.0,88.0,49.0,44.0
26.0,67.0,49.5,66.5,71.0,66.0,48.5,89.0,49.0,45.0
26.0,67.5,49.0,68.0,71.0,67.0,48.5,89.5,48.0,46.0
26.5,68.0,49.5,68.0,72.0,68.0,49.0,90.0,49.0,46.0
27.0,68.0,50.0,68.0,72.0,68.0,49.0,90.0,49.0,47.0
27.0,69.0,50.0,69.0,72.0,69.0,49.0,91.0,50.0,47.0
27.0,69.5,50.0,69.0,72.0,69.0,49.0,91.0,49.5,47.5
27.5,69.5,50.0,69.0,72.0,69.0,49.5,91.0,49.5,47.5
27.5,70.0,50.5,69.5,72.0,69.0,50.0,91.0,49.5,80.0
28.0,70.0,50.5,70.0,72.5,70.0,50.5,92.0,50.0,112.0
28.5,71.0,51.0,71.0,72.5,70.0,50.5,93.5,50.0,50.0
28.5,71.5,51.0,71.0,73.0,71.0,50.5,93.5,51.0,50.0
28.5,71.5,51.5,71.5,73.0,72.0,50.5,93.5,51.0,50.0
29.0,72.0,52.0,72.0,73.0,72.0,51.0,94.0,52.0,50.5
29.0,73.0,52.0,72.5,74.0,72.0,51.0,95.0,21.0,112.0
29.5,73.5,52.0,73.0,74.0,73.0,52.0,95.0,51.0,112.0
30.0,73.5,52.5,73.5,74.5,73.5,52.5,95.5,51.0,112.0
30.0,74.0,52.5,73.5,74.5,73.5,52.5,95.5,52.5,52.0
30.5,74.5,53.5,74.0,75.0,74.0,53.0,96.0,53.0,52.5
31.0,74.5,54.0,74.0,75.0,74.5,53.0,96.5,53.0,53.0
31.5,75.0,54.0,74.5,75.5,75.0,53.5,97.0,20.5,112.0
32.0,75.0,54.0,75.0,76.0,75.5,53.5,97.5,52.0,112.0
32.5,75.5,54.5,75.5,76.5,75.5,54.5,97.5,52.0,112.0
32.5,75.5,54.5,75.5,76.5,75.5,54.5,97.5,55.0,54.0
33.0,76.0,55.5,76.0,77.0,76.0,54.5,98.0,55.0,54.0
33.0,76.5,55.5,76.0,77.5,76.0,55.0,98.5,56.0,54.5
34.0,77.0,56.0,76.5,78.0,76.5,55.5,99.0,56.0,55.0
34.0,77.0,56.5,76.5,78.5,77.0,56.0,99.0,56.5,55.0
34.5,77.5,57.0,77.0,78.5,77.0,56.5,99.5,57.0,55.5
35.0,77.5,57.5,77.0,79.0,77.5,56.5,99.5,57.5,55.5
36.0,78.0,58.0,77.0,79.5,77.5,57.0,100.0,58.0,56.0
36.0,78.0,58.5,77.5,80.0,77.5,58.0,100.0,58.5,56.0
36.5,78.0,58.5,77.5,80.0,78.0,58.0,100.0,52.0,112.0
37.0,78.5,59.0,77.5,80.5,78.0,58.5,100.5,52.0,112.0
37.5,78.5,59.5,78.0,81.0,78.0,59.0,100.5,36.0,112.0
38.0,78.5,60.0,78.5,82.0,78.0,59.5,101.0,60.0,56.5
38.5,79.0,60.5,78.5,82.0,78.5,60.0,101.0,60.5,57.0
38.5,79.0,61.0,78.5,82.5,79.0,61.0,101.0,61.0,57.0
39.5,79.0,61.0,79.0,82.5,79.0,61.0,101.5,61.0,58.0
40.0,79.0,61.5,79.0,83.5,79.0,62.0,101.0,56.5,85.0
40.5,79.5,63.0,79.0,84.5,79.0,63.0,101.0,57.0,85.0
40.5,79.5,63.0,79.0,84.5,79.5,62.5,101.5,62.0,58.0
41.0,79.0,63.0,79.0,84.5,79.5,62.5,101.5,62.5,57.5
42.0,79.0,63.5,79.0,85.5,79.5,63.0,102.0,63.0,58.0
42.5,79.5,64.0,79.0,86.0,79.5,64.0,102.0,64.0,58.0
42.5,79.5,65.0,79.0,86.5,79.5,64.5,101.5,64.0,58.0
43.0,79.0,65.0,79.0,86.5,79.5,64.5,101.5,64.0,58.0
43.5,79.5,66.0,79.0,88.0,79.0,65.0,102.0,65.0,58.0
44.5,79.5,66.0,79.0,88.0,80.0,66.5,101.5,66.0,58.0
44.5,79.5,66.5,79.5,88.5,79.5,66.5,101.5,66.0,58.0
45.0,79.0,66.5,79.5,88.5,79.5,66.5,101.5,66.0,58.0
46.0,79.0,67.0,79.0,88.5,79.5,67.0,102.0,59.5,85.0
46.5,79.5,68.0,79.0,90.0,80.0,68.0,102.0,60.0,85.0
46.5,79.5,68.5,79.0,90.5,79.5,68.5,101.5,36.0,112.0
47.0,79.0,69.0,79.0,90.5,79.5,68.5,101.5,36.0,112.0
47.0,79.0,69.0,79.0,91.0,79.0,69.0,101.0,36.0,112.0
48.0,79.0,70.0,79.0,92.0,79.0,70.0,101.0,69.0,58.0
48.5,78.5,70.0,79.0,92.5,79.5,70.5,101.5,70.0,58.0
49.0,78.5,70.5,78.5,92.5,79.0,70.5,101.5,70.0,58.0
49.5,78.5,71.0,78.0,93.0,79.0,71.0,101.0,70.5,57.5
50.0,78.0,71.0,78.0,93.5,78.5,72.0,101.0,71.0,56.5
50.5,77.5,72.5,77.5,94.5,78.5,72.5,101.0,46.0,84.0
50.5,77.5,72.5,77.5,94.5,77.5,73.0,101.0,52.0,112.0
51.0,78.0,72.5,77.5,95.0,78.0,73.0,100.0,52.0,112.0
51.5,77.5,73.0,77.0,96.0,77.5,73.5,99.5,62.0,84.0
52.5,77.5,74.5,77.0,96.0,77.5,74.5,99.5,73.0,56.0
52.0,77.0,74.5,77.0,96.5,77.5,74.5,99.5,52.0,112.0
52.5,76.5,75.0,76.0,96.5,77.5,74.5,99.5,63.0,84.0
53.0,76.0,75.0,76.0,97.0,77.0,75.0,99.0,74.0,56.0
54.0,76.0,75.0,76.0,98.0,76.5,76.0,98.0,75.0,55.5
54.5,75.5,76.0,75.5,98.5,76.0,76.0,98.0,75.0,54.0
54.5,75.5,76.5,75.5,99.0,76.0,76.5,97.5,76.0,54.0
54.5,75.5,77.0,75.0,99.0,75.5,76.5,97.5,76.0,54.0
55.5,74.0,77.0,73.0,100.0,75.0,77.0,97.0,76.5,53.5
55.0,73.5,77.0,74.5,100.0,75.5,77.0,97.0,76.5,53.0
